headline,url
Medicare Releases Patient Safety Ratings For Hospitals,https://khn.org/news/medicare-releases-patient-safety-ratings-for-hospitals/
HHS Halts CLASS Act,https://khn.org/news/hhs-halts-class-act/
Threat Of Medicaid Cuts Sparks Latino Social Media Push,https://khn.org/news/threat-of-medicaid-cuts-sparks-latino-social-media-push/
Strong Words,https://khn.org/news/class-act-quotes/
"Viewpoint: CLASS Long-Term Care Insurance Is Dead, But What Comes Next?",https://khn.org/news/howard-gleckman-class-act/
CLASS Dismissed: Obama Administration Pulls Plug On Long-Term Care Program,https://khn.org/news/class-act-implementation-halted-by-obama-administration/
"For Doctors, Breaking Up Is Hard To Do",https://khn.org/news/for-doctors-breaking-up-is-hard-to-do/
"Today’s Headlines – Oct. 14, 2011",https://khn.org/news/todays-headlines-oct-14-2011/
Kids’ Emergency Mental Health Needs Add To Safety Net’s Burden,https://khn.org/news/kids-emergency-mental-health-needs-add-to-safety-nets-burden/
Clock Starts Ticking Saturday For Medicare Enrollment,https://khn.org/news/medicare-open-enrollment/
"Minorities Would Be Hard Hit By Medicaid Cuts, Study Warns",https://khn.org/news/minorities-would-be-hard-hit-by-medicaid-cuts-study-warns/
"Today’s Headlines – Oct. 13, 2011",https://khn.org/news/todays-headlines-oct-13-2011/
Tips To Cope With Health Benefits ‘Open Season’ Decisions,https://khn.org/news/open-season-benefits-georgia-health-news/
"Chasing The Stars, Insurers Improve Quality — And Revenue",https://khn.org/news/insurers-improve-quality-revenue/
What Newt Gingrich Didn’t Say About His Cancer-Screening Expert,https://khn.org/news/what-newt-gingrich-didnt-say-about-his-cancer-screening-expert/
Super Committee Health Goals Need Sound Policy,https://khn.org/news/different-takes-nina-owcharenko/
"It’s Taxes, Stupid!",https://khn.org/news/different-takes-henry-aaron/
Different Takes: Advice For The Super Committee,https://khn.org/news/different-takes/
Health Care: Super Power For The Super Committee,https://khn.org/news/different-takes-david-kendall/
Transcript: What Is The Super Committee Doing? Advocates Elbow Lawmakers On Cuts,https://khn.org/news/transcript-health-on-the-hill-3/
What Is The Super Committee Doing? Advocates Elbow Lawmakers On Cuts,https://khn.org/news/101211-health-on-the-hill/
"Perry And Other GOP Candidates Knock Romney On Mass. Health Reform, Blast Health Law",https://khn.org/news/gop-presidential-candidates-knock-romney-health-reform-efforts/
"Today’s Headlines – Oct. 12, 2011",https://khn.org/news/todays-headlines-oct-12-2011/
Food-Safety Issues Abound Near U.S. Capitol,https://khn.org/news/food-safety-capitol-news-21/
Medicare Plans See Dollars In The Stars,https://khn.org/news/medicare-advantage-star-ratings/
The Five Cancers Most Likely To Push You Over The Financial Edge,https://khn.org/news/the-five-cancers-most-likely-to-push-you-over-the-financial-edge/
"Today’s Headlines – Oct. 10, 2011",https://khn.org/news/todays-headlines-oct-10-2011-2/
No Health Help for NGA Dues Shirkers,https://khn.org/news/no-health-help-for-nga-dues-shirkers/
"When Battling Cancer, Patients Often Face Hefty Expenses",https://khn.org/news/michelle-andrews-on-cancer-patients-hefty-expenses/
Offering Rehab Services Soon After Diagnosis Proves Beneficial,https://khn.org/news/rehab-services-after-diagnosis-sidebar/
Cancer Patients Could Benefit From Greater Use Of Rehabilitation,https://khn.org/news/cancer-patients-rehabilitation/
16 States Fall Short On Health Plan Appeal Systems,https://khn.org/news/16-states-fall-short-on-health-plan-appeal-systems/
"Today’s Headlines – Oct. 10, 2011",https://khn.org/news/todays-headlines-oct-10-2011/
Pharmacists Inject New Vigor Into Flu Shot Market,https://khn.org/news/pharmacists-flu-shots/
Florida Readies Its Own Health Insurance Exchange,https://khn.org/news/florida-health-exchange/
Influential Panel Giving Thumbs Down To Routine PSA Test,https://khn.org/news/influential-panel-giving-thumbs-down-to-routine-psa-test/
Bart Stupak’s New Life; Moving Primary Care Out Of The ER,https://khn.org/news/bart-stupaks-new-life-moving-primary-care-out-of-the-er/
"Today’s Headlines – Oct. 7, 2011",https://khn.org/news/todays-headlines-oct-7-2011/
Researchers Press For More Action On Health Disparities,https://khn.org/news/researchers-press-for-more-action-on-health-disparities/
Advisory Panel Says Essential Health Benefits Package Must Be Affordable,https://khn.org/news/iom-essential-health-benefits-package/
"Today’s Headlines – Oct. 6, 2011",https://khn.org/news/todays-headlines-oct-6-2011/
"Disparities Cloud Health Improvements In Past Decade, Report Finds",https://khn.org/news/health-people/
Administration Scales Back Expansion Of Community Health Centers,https://khn.org/news/community-health-centers-expansion-scaled-back/
"Things May Get Worse For ‘Worst’ Hospitals, Study Warns",https://khn.org/news/things-may-get-worse-for-worst-hospitals-study-warns/
Potato Fight In The Capital,https://khn.org/news/potato-fight-in-the-capital/
Poll:  Americans Receptive To New Options For Affordable Dental Care,https://khn.org/news/poll-americans-receptive-to-new-options-for-affordable-dental-care/
"Today’s Headlines – Oct. 5, 2011",https://khn.org/news/todays-headlines-oct-5-2011/
"Palliative Care More Common At Some Hospitals, Study Finds",https://khn.org/news/palliative-care-more-common-at-some-hospitals-study-finds/
"Living Wills Help Curb Costs Only In High-Spending Areas, Study Finds",https://khn.org/news/living-wills-help-curb-costs-only-in-high-spending-areas-study-finds/
"Forget HMOs And ACOs, Oregon Is Pushing CCOs To Save Medicaid",https://khn.org/news/forget-hmos-and-acos-oregon-is-pushing-ccos-to-save-medicaid/
FAQ: What Factors Affect The Future Of CLASS – The Community Living Assistance Services And Supports Act,https://khn.org/news/class-faq/
Transcript: Forecasting What ‘Essential Benefits’ Recommendations Influential Panel Will Make,https://khn.org/news/health-on-the-hill-transcript-essential-benefits/
Forecasting What ‘Essential Benefits’ Recommendations Influential Panel Will Make,https://khn.org/news/100411-health-on-the-hill/
Changes Take Seniors By Surprise,https://khn.org/news/changes-take-seniors-by-surprise-health-news-florida/
"Today’s Headlines – Oct. 4, 2011",https://khn.org/news/todays-headlines-oct-4-2011/
Memphis Hospital Teams Up With Churches To Deliver Care,https://khn.org/news/michelle-andrews-on-hospitals-teaming-with-churches/
HCA May Face Big Revenue Hit If Feds Approve Texas Medicaid Plan,https://khn.org/news/hca-texas-medicaid-plan/
Shortages Lead Doctors To Ration Critical Drugs,https://khn.org/news/shortages-lead-doctors-to-ration-critical-drugs/
"In New Term, Supreme Court To Tackle Divisive Issues",https://khn.org/news/supreme-court-to-take-on-medicaid-case-npr/
"Today’s Headlines – Oct. 3, 2011",https://khn.org/news/todays-headlines-oct-3-2011/
Report:  Americans Give Online Thumbs Down To #healthinsurers,https://khn.org/news/report-americans-give-online-thumbs-down-to-healthinsurers/
Vermont Edges Toward Single Payer Health Care,https://khn.org/news/vermont-single-payer-health-care/
A Surgeon Examines His Professional Development,https://khn.org/news/a-surgeon-examines-his-professional-development/
"Today’s Headlines – Sept. 30, 2011",https://khn.org/news/todays-headlines-sept-30-2011/
Focus Of Health Law Challenges Shifts To The Supreme Court,https://khn.org/news/focus-of-health-law-challenges-shifts-to-the-supreme-court/
Florida CHIP Program ‘Treading Water’,https://khn.org/news/florida-chip-program-treading-water/
"Today’s Headlines – Sept. 29, 2011",https://khn.org/news/todays-headlines-sept-29-2011/
HHS Announces Coordinated Care Initiative,https://khn.org/news/hhs-announces-coordinated-care-initiative/
N.C. Insurer Invests $15M In Docs’ Health IT,https://khn.org/news/n-c-insurer-invests-15m-in-docs-health-it/
"Today’s Headlines – Sept. 28, 2011",https://khn.org/news/todays-headlines-sept-28-2011/
"Cutting Hospital Readmissions: Revolving Doors Still Spinning, Study Finds",https://khn.org/news/cutting-hospital-readmissions-revolving-doors-still-spinning-study-finds/
Addressing Childhood Obesity: From Public Health To Social Justice,https://khn.org/news/addressing-childhood-obesity-from-public-health-to-social-justice/
HHS Announces $ 103 Million In Community Transformation Grants,https://khn.org/news/hhs-announces-103-million-in-community-transformation-grants/
Series:  Building Ambitions: The Big Money World Of Kids Care,https://khn.org/news/building-ambitions-the-big-money-world-of-kids-care/
Federal Employee Health Premiums Announced,https://khn.org/news/federal-employee-health-premiums-announced/
Children’s Hospitals May Face Leaner Future,https://khn.org/news/childrens-hospitals-part-three/
Heads Of Largest Children’s Hospitals Receive Big Salaries And Rich Benefits,https://khn.org/news/childrens-hospitals-ceo-compensation/
"Chart:  CEO Pay Packages, Ranked By Hospital Revenue",https://khn.org/news/chart-ceo-pay-packages/
Chart:  The Growth Of Children’s Hospitals,https://khn.org/news/the-growth-of-childrens-hospitals/
Minority Trauma Patients Are More Likely To Die At ‘Minority’ Hospitals,https://khn.org/news/minority-trauma-patients-are-more-likely-to-die-at-minority-hospitals/
"Today’s headlines – Sept. 27, 2011",https://khn.org/news/todays-headlines-sept-27-2011/
Costs Of Employer Insurance Plans Surge in 2011,https://khn.org/news/employer-health-coverage-survey-shows-employer-spending-spike/
Some Doctors Refuse To Treat Kids Who Have Not Been Immunized,https://khn.org/news/michelle-andrews-on-kids-vaccines-and-refusal/
Perry’s Medicaid Plan Secret: Dems Like It,https://khn.org/news/perry-medicaid-plan/
Influential Charity Applies Political Pressure To Win Hospital Approval On Third Try,https://khn.org/news/childrens-hospitals-part-two/
Texas: Bigger Is Better As Children’s Population Booms,https://khn.org/news/childrens-hospitals-texas/
Ohio: Children’s Hospitals Expanded Even As Number Of Kids In State Declined,https://khn.org/news/childrens-hospitals-ohio/
Pittsburgh: Price Of New Hospital Soared to $625 Million Amid Dispute Over How Much To Spend,https://khn.org/news/childrens-hospitals-pittsburgh/
Arizona: Hospitals Expand Even As Medicaid Cuts Take A Toll,https://khn.org/news/childrens-hospitals-phoenix/
Denver: Dueling Hospitals Compete For Patients And Prestige,https://khn.org/news/childrens-hospitals-denver/
Chicago: New Children’s Memorial Hospital Will Rank Among The Most Expensive,https://khn.org/news/childrens-hospitals-chicago/
"Today’s Headlines – Sept. 26, 2011",https://khn.org/news/todays-headlines-sept-26-2011/
Demise Of Pa. Plan For Low-Income Adults Leaves Many Uninsured,https://khn.org/news/adultbasic-pa-low-income-adults-uninsured/
Charitable Spending By Children’s Hospitals,https://khn.org/news/charity-care-chart/
Nonprofit Children’s Hospitals Get Valuable Tax Exemptions But Many Provide Little Free Care,https://khn.org/news/childrens-hospitals-charity-care/
Growing Size And Wealth Of Children’s Hospitals Fueling Questions About Spending,https://khn.org/news/childrens-hospitals-part-one/
The Wealth Of Children’s Hospitals,https://khn.org/news/the-wealth-of-childrens-hospitals/
Talking Building Ambitions: The Big Money World Of Kids’ Care,https://khn.org/news/talking-building-ambitions/
Parents Fear Health Law Could Derail Autism Coverage,https://khn.org/news/autism-health-insurance-benefits/
"Religious Freedom, Individual Mandate And Anti-Injunction Act At Issue In D.C. Circuit",https://khn.org/news/092311-health-on-the-hill/
"Today’s Headlines – Sept. 23, 2011",https://khn.org/news/todays-headlines-sept-23-2011/
GOP Candidates Push State Role In Health Care,https://khn.org/news/gop-debate-orlando/
Survey:  ‘Super Committee’ Has Yet To Earn Americans’ Trust,https://khn.org/news/survey-super-committee-has-yet-to-earn-americans-trust/
Breast Cancer Fundraising; Treating Autism,https://khn.org/news/breast-cancer-fundraising-treating-autism/
"Today’s Headlines – Sept. 22, 2011",https://khn.org/news/todays-headlines-sept-22-2011/
Companies Steering Workers To Lower Priced Medical Care,https://khn.org/news/companies-steering-workers-to-lower-priced-medical-care/
Ten Questions To Ask Your Doctor,https://khn.org/news/npr-ten-questions-to-ask-your-doctor/
Report: Savings of $125B Possible for Coordinating Care of Dual Eligibles,https://khn.org/news/report-savings-of-125b-possible-for-coordinating-care-of-dual-eligibles/
Nearly 1 Million Young Adults Get Insurance Under Health Law,https://khn.org/news/nearly-1-million-young-adults-get-insurance-under-health-law/
"Today’s Headlines – Sept. 21, 2011",https://khn.org/news/todays-headlines-sept-21-2011/
Insurance Commissioners Tell Congress Not To Change Medigap Policies,https://khn.org/news/medigap-insurance/
"In Pennsylvania, It May Really Pay To Be On Medicaid",https://khn.org/news/in-pennsylvania-it-may-really-pay-to-be-on-medicaid/
A Special Kind Of Health Care Fantasy Fulfilled?,https://khn.org/news/a-special-kind-of-health-care-fantasy-fulfilled/
Transcript: Analyzing The GOP Presidential Field’s Promise To Repeal The Health Law,https://khn.org/news/health-on-the-hill-transcript-17/
Analyzing The GOP Presidential Field’s Promise To Repeal The Health Law,https://khn.org/news/092011-health-on-the-hill/
"Today’s Headlines – Sept. 20, 2011",https://khn.org/news/todays-headlines-sept-20-2011/
Employers Increasingly Trimming Or Cutting Disability Benefits,https://khn.org/news/michelle-andrews-on-disability-coverage/
President Obama Proposes Cuts To Health Care Spending To Lower Deficit,https://khn.org/news/obama-proposed-health-care-cuts-for-deficit/
The Specifics: How Obama Plans To Cut Health Programs By $320 Billion,https://khn.org/news/obama-plan-to-cut-health-programs-by-320-billion/
"Today’s Headlines – Sept. 19, 2011",https://khn.org/news/todays-headlines-sept-19-2011/
